GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,COM,Comoros,,FMLE,Female,,165,165,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,CPV,Cabo Verde,,FMLE,Female,,30,30,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CRI,Costa Rica,,FMLE,Female,,70,70,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,CUB,Cuba,,FMLE,Female,,537,537,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CYP,Cyprus,,FMLE,Female,,10,10,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,CZE,Czechia,,FMLE,Female,,213,213,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,DEU,Germany,,FMLE,Female,,1154,1154,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,DJI,Djibouti,,FMLE,Female,,155,155,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,DNK,Denmark,,FMLE,Female,,122,122,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,DOM,Dominican Republic,,FMLE,Female,,296,296,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,DZA,Algeria,,FMLE,Female,,822,822,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,ECU,Ecuador,,FMLE,Female,,420,420,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,EGY,Egypt,,FMLE,Female,,2216,2216,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ERI,Eritrea,,FMLE,Female,,862,862,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ESP,Spain,,FMLE,Female,,760,760,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,EST,Estonia,,FMLE,Female,,16,16,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,ETH,Ethiopia,,FMLE,Female,,19 953,19953,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,FIN,Finland,,FMLE,Female,,24,24,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,FJI,Fiji,,FMLE,Female,,44,44,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,FRA,France,,FMLE,Female,,1239,1239,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,FMLE,Female,,8,8,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GAB,Gabon,,FMLE,Female,,138,138,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,FMLE,Female,,2265,2265,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GEO,Georgia,,FMLE,Female,,61,61,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GHA,Ghana,,FMLE,Female,,2925,2925,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GIN,Guinea,,FMLE,Female,,3616,3616,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GMB,Gambia,,FMLE,Female,,307,307,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GNB,Guinea-Bissau,,FMLE,Female,,470,470,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,GNQ,Equatorial Guinea,,FMLE,Female,,180,180,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,GRC,Greece,,FMLE,Female,,462,462,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GRD,Grenada,,FMLE,Female,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GTM,Guatemala,,FMLE,Female,,1269,1269,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,GUY,Guyana,,FMLE,Female,,31,31,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,HND,Honduras,,FMLE,Female,,403,403,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,HRV,Croatia,,FMLE,Female,,68,68,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,HTI,Haiti,,FMLE,Female,,1414,1414,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,HUN,Hungary,,FMLE,Female,,108,108,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,IDN,Indonesia,,FMLE,Female,,20 483,20483,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,IND,India,,FMLE,Female,,297 893,297893,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,IRL,Ireland,,FMLE,Female,,71,71,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),,FMLE,Female,,1060,1060,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,IRQ,Iraq,,FMLE,Female,,782,782,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ISL,Iceland,,FMLE,Female,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ISR,Israel,,FMLE,Female,,93,93,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ITA,Italy,,FMLE,Female,,991,991,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,JAM,Jamaica,,FMLE,Female,,32,32,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,JOR,Jordan,,FMLE,Female,,96,96,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,JPN,Japan,,FMLE,Female,,5122,5122,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,KAZ,Kazakhstan,,FMLE,Female,,244,244,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,KEN,Kenya,,FMLE,Female,,6861,6861,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,KGZ,Kyrgyzstan,,FMLE,Female,,64,64,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,KHM,Cambodia,,FMLE,Female,,1404,1404,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,KIR,Kiribati,,FMLE,Female,,26,26,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,KOR,Republic of Korea,,FMLE,Female,,1335,1335,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,KWT,Kuwait,,FMLE,Female,,9,9,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,FMLE,Female,,702,702,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,LBN,Lebanon,,FMLE,Female,,69,69,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,LBR,Liberia,,FMLE,Female,,837,837,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,LBY,Libya,,FMLE,Female,,71,71,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,LCA,Saint Lucia,,FMLE,Female,,4,4,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,LKA,Sri Lanka,,FMLE,Female,,502,502,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,LSO,Lesotho,,FMLE,Female,,1072,1072,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,LTU,Lithuania,,FMLE,Female,,33,33,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,LUX,Luxembourg,,FMLE,Female,,6,6,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,LVA,Latvia,,FMLE,Female,,23,23,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,MAR,Morocco,,FMLE,Female,,829,829,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MDA,Republic of Moldova,,FMLE,Female,,39,39,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MDG,Madagascar,,FMLE,Female,,4952,4952,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,MDV,Maldives,,FMLE,Female,,5,5,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,MEX,Mexico,,FMLE,Female,,2115,2115,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MKD,North Macedonia,,FMLE,Female,,10,10,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MLI,Mali,,FMLE,Female,,5792,5792,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MLT,Malta,,FMLE,Female,,12,12,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,MMR,Myanmar,,FMLE,Female,,3147,3147,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MNE,Montenegro,,FMLE,Female,,5,5,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,MNG,Mongolia,,FMLE,Female,,42,42,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MOZ,Mozambique,,FMLE,Female,,5719,5719,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MRT,Mauritania,,FMLE,Female,,789,789,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MUS,Mauritius,,FMLE,Female,,37,37,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MWI,Malawi,,FMLE,Female,,2391,2391,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,MYS,Malaysia,,FMLE,Female,,2038,2038,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,NAM,Namibia,,FMLE,Female,,279,279,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,NER,Niger,,FMLE,Female,,7360,7360,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,NGA,Nigeria,,FMLE,Female,,70 070,70070,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,NIC,Nicaragua,,FMLE,Female,,111,111,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,NLD,Netherlands (Kingdom of the),,FMLE,Female,,330,330,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,NOR,Norway,,FMLE,Female,,108,108,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,NPL,Nepal,,FMLE,Female,,3109,3109,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,NZL,New Zealand,,FMLE,Female,,60,60,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,OMN,Oman,,FMLE,Female,,32,32,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,PAK,Pakistan,,FMLE,Female,,39 790,39790,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,PAN,Panama,,FMLE,Female,,84,84,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,PER,Peru,,FMLE,Female,,1295,1295,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,PHL,Philippines,,FMLE,Female,,9128,9128,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,PNG,Papua New Guinea,,FMLE,Female,,935,935,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,POL,Poland,,FMLE,Female,,999,999,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,FMLE,Female,,582,582,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,PRT,Portugal,,FMLE,Female,,358,358,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,PRY,Paraguay,,FMLE,Female,,152,152,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,QAT,Qatar,,FMLE,Female,,5,5,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ROU,Romania,,FMLE,Female,,599,599,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,RUS,Russian Federation,,FMLE,Female,,1644,1644,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,RWA,Rwanda,,FMLE,Female,,1378,1378,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,FMLE,Female,,278,278,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SDN,Sudan,,FMLE,Female,,2827,2827,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SEN,Senegal,,FMLE,Female,,2300,2300,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,SGP,Singapore,,FMLE,Female,,233,233,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,SLB,Solomon Islands,,FMLE,Female,,114,114,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SLE,Sierra Leone,,FMLE,Female,,2357,2357,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,SLV,El Salvador,,FMLE,Female,,172,172,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SOM,Somalia,,FMLE,Female,,7101,7101,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SRB,Serbia,,FMLE,Female,,156,156,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SSD,South Sudan,,FMLE,Female,,3496,3496,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AFR,Africa,,STP,Sao Tome and Principe,,FMLE,Female,,18,18,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,AMR,Americas,,SUR,Suriname,,FMLE,Female,,20,20,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SVK,Slovakia,,FMLE,Female,,87,87,,,,,
WSH_1,WASH deaths (number) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SVN,Slovenia,,FMLE,Female,,26,26,,,,,
